metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.73586,0.62102,0.67859,0.30001,0.01126,3.61313,1.39974,11,1764651362,,False,11,476b5_00004,2025-12-02_12-56-02,33.102585554122925,775.1522781848907,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,775.1522781848907,11
0.76517,0.60308,0.6929,0.3815,0.00906,3.26194,1.23094,12,1764651395,,False,12,476b5_00004,2025-12-02_12-56-35,32.594860315322876,807.7471385002136,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,807.7471385002136,12
0.74808,0.59977,0.67337,0.28902,0.01151,3.6558,1.42562,13,1764651428,,False,13,476b5_00004,2025-12-02_12-57-08,32.56658577919006,840.3137242794037,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,840.3137242794037,13
0.74507,0.60801,0.68681,0.35071,0.01053,3.54138,1.32391,14,1764651461,,False,14,476b5_00004,2025-12-02_12-57-41,32.99950289726257,873.3132271766663,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,873.3132271766663,14
0.77578,0.5884,0.68576,0.35116,0.01027,3.55228,1.31145,15,1764651494,,False,15,476b5_00004,2025-12-02_12-58-14,33.00649118423462,906.3197183609009,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,906.3197183609009,15
0.77009,0.61911,0.70733,0.3433,0.01058,3.49971,1.33038,16,1764651526,,False,16,476b5_00004,2025-12-02_12-58-46,32.424241065979004,938.7439594268799,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,938.7439594268799,16
0.79617,0.61121,0.71043,0.31776,0.01168,3.45908,1.39363,17,1764651558,,False,17,476b5_00004,2025-12-02_12-59-18,32.164411544799805,970.9083709716797,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,970.9083709716797,17
0.80314,0.6284,0.73154,0.37394,0.01007,3.44174,1.29515,18,1764651591,,False,18,476b5_00004,2025-12-02_12-59-51,32.93135452270508,1003.8397254943848,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1003.8397254943848,18
0.76156,0.63535,0.72412,0.42077,0.00875,3.16864,1.18572,19,1764651624,,False,19,476b5_00004,2025-12-02_13-00-24,32.74906539916992,1036.5887908935547,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1036.5887908935547,19
0.76418,0.62479,0.70162,0.37312,0.00968,3.47067,1.26214,20,1764651656,,False,20,476b5_00004,2025-12-02_13-00-56,32.33839702606201,1068.9271879196167,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1068.9271879196167,20
0.79008,0.63693,0.72496,0.38537,0.00957,3.22645,1.22697,21,1764651689,,False,21,476b5_00004,2025-12-02_13-01-29,32.456175804138184,1101.3833637237549,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1101.3833637237549,21
0.78278,0.65328,0.72845,0.36096,0.01055,3.27125,1.29352,22,1764651721,,False,22,476b5_00004,2025-12-02_13-02-01,32.4371771812439,1133.8205409049988,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1133.8205409049988,22
0.78328,0.65942,0.72667,0.33442,0.01134,3.56475,1.37141,23,1764651753,,False,23,476b5_00004,2025-12-02_13-02-33,31.99757742881775,1165.8181183338165,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1165.8181183338165,23
0.80764,0.66376,0.75443,0.4145,0.0094,3.14532,1.24298,24,1764651786,,False,24,476b5_00004,2025-12-02_13-03-06,32.38077163696289,1198.1988899707794,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1198.1988899707794,24
0.80322,0.65032,0.75064,0.45024,0.00796,3.16046,1.14645,25,1764651819,,False,25,476b5_00004,2025-12-02_13-03-39,33.17242097854614,1231.3713109493256,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1231.3713109493256,25
0.81911,0.66345,0.75447,0.40224,0.00974,3.21417,1.2512,26,1764651851,,False,26,476b5_00004,2025-12-02_13-04-11,32.52065110206604,1263.8919620513916,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1263.8919620513916,26
0.81419,0.67673,0.77217,0.40632,0.00979,3.14207,1.2429,27,1764651883,,False,27,476b5_00004,2025-12-02_13-04-43,32.06895875930786,1295.9609208106995,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1295.9609208106995,27
0.81894,0.64138,0.74798,0.36999,0.01057,3.33825,1.29693,28,1764651916,,False,28,476b5_00004,2025-12-02_13-05-16,32.4283709526062,1328.3892917633057,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1328.3892917633057,28
0.79871,0.62859,0.72691,0.37264,0.01039,3.57505,1.27395,29,1764651949,,False,29,476b5_00004,2025-12-02_13-05-49,32.80466413497925,1361.193955898285,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1361.193955898285,29
0.81768,0.68373,0.77272,0.39301,0.01004,3.01702,1.25348,30,1764651981,,False,30,476b5_00004,2025-12-02_13-06-21,32.3621346950531,1393.556090593338,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1393.556090593338,30
0.79451,0.66474,0.75633,0.44478,0.00847,3.17214,1.14977,31,1764652014,,False,31,476b5_00004,2025-12-02_13-06-54,32.540687799453735,1426.0967783927917,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1426.0967783927917,31
0.82115,0.69384,0.77456,0.40138,0.0104,3.1493,1.28548,32,1764652046,,False,32,476b5_00004,2025-12-02_13-07-26,32.602046251297,1458.6988246440887,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1458.6988246440887,32
0.81545,0.68937,0.77403,0.43292,0.00912,2.98236,1.20166,33,1764652078,,False,33,476b5_00004,2025-12-02_13-07-58,31.930954217910767,1490.6297788619995,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1490.6297788619995,33
0.80555,0.68061,0.75828,0.44477,0.00863,3.08975,1.16218,34,1764652111,,False,34,476b5_00004,2025-12-02_13-08-31,32.573301553726196,1523.2030804157257,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1523.2030804157257,34
0.81418,0.67236,0.76337,0.3846,0.01075,3.28225,1.30943,35,1764652143,,False,35,476b5_00004,2025-12-02_13-09-03,32.71284222602844,1555.9159226417542,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1555.9159226417542,35
0.81777,0.68003,0.76595,0.42199,0.00921,3.04661,1.20923,36,1764652175,,False,36,476b5_00004,2025-12-02_13-09-35,31.974268198013306,1587.8901908397675,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1587.8901908397675,36
0.82611,0.69105,0.77461,0.43422,0.00892,2.90091,1.19855,37,1764652208,,False,37,476b5_00004,2025-12-02_13-10-08,32.7363395690918,1620.6265304088593,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1620.6265304088593,37
0.79399,0.69168,0.76218,0.41714,0.009,3.06261,1.19628,38,1764652240,,False,38,476b5_00004,2025-12-02_13-10-40,32.24383997917175,1652.870370388031,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1652.870370388031,38
0.82591,0.64766,0.74288,0.38564,0.01011,3.63818,1.25955,39,1764652273,,False,39,476b5_00004,2025-12-02_13-11-13,32.07635426521301,1684.946724653244,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1684.946724653244,39
0.81711,0.68669,0.77439,0.4561,0.00838,2.91222,1.14635,40,1764652305,,False,40,476b5_00004,2025-12-02_13-11-45,32.17789673805237,1717.1246213912964,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1717.1246213912964,40
0.81492,0.64416,0.73759,0.40397,0.00918,3.47014,1.21908,41,1764652338,,False,41,476b5_00004,2025-12-02_13-12-18,32.9324586391449,1750.0570800304413,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1750.0570800304413,41
0.82003,0.68323,0.77235,0.43643,0.00893,3.18863,1.17336,42,1764652370,,False,42,476b5_00004,2025-12-02_13-12-50,32.59309792518616,1782.6501779556274,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1782.6501779556274,42
0.82257,0.66133,0.76134,0.42584,0.00919,3.20943,1.21911,43,1764652402,,False,43,476b5_00004,2025-12-02_13-13-22,31.792028665542603,1814.44220662117,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1814.44220662117,43
0.83441,0.66426,0.76113,0.43285,0.0089,3.3827,1.17138,44,1764652434,,False,44,476b5_00004,2025-12-02_13-13-54,31.953160762786865,1846.395367383957,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1846.395367383957,44
0.83769,0.68587,0.7777,0.43195,0.00933,3.10571,1.20727,45,1764652466,,False,45,476b5_00004,2025-12-02_13-14-26,32.20625352859497,1878.6016209125519,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1878.6016209125519,45
0.82292,0.67428,0.7684,0.44798,0.00861,3.142,1.17211,46,1764652499,,False,46,476b5_00004,2025-12-02_13-14-59,32.44762349128723,1911.049244403839,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1911.049244403839,46
0.84882,0.69821,0.79237,0.46467,0.00864,2.85687,1.15826,47,1764652531,,False,47,476b5_00004,2025-12-02_13-15-31,31.936720609664917,1942.985965013504,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1942.985965013504,47
0.83728,0.70174,0.78872,0.42208,0.0096,3.04671,1.2096,48,1764652562,,False,48,476b5_00004,2025-12-02_13-16-02,31.833980798721313,1974.8199458122253,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1974.8199458122253,48
0.85444,0.6853,0.78491,0.46461,0.00877,3.14749,1.15854,49,1764652595,,False,49,476b5_00004,2025-12-02_13-16-35,32.718716621398926,2007.5386624336243,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,2007.5386624336243,49
0.83434,0.66883,0.76715,0.43343,0.00918,3.30023,1.19001,50,1764652627,,False,50,476b5_00004,2025-12-02_13-17-07,32.076647996902466,2039.6153104305267,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,2039.6153104305267,50
0.79375,0.64741,0.74212,0.42633,0.00889,3.71437,1.18222,51,1764652660,,False,51,476b5_00004,2025-12-02_13-17-40,32.38989877700806,2072.005209207535,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,2072.005209207535,51
0.76474,0.64908,0.73359,0.41335,0.00904,3.52549,1.18838,52,1764652692,,False,52,476b5_00004,2025-12-02_13-18-12,31.98351812362671,2103.9887273311615,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,2103.9887273311615,52
0.81669,0.67268,0.767,0.43616,0.00876,3.04862,1.16169,53,1764652723,,False,53,476b5_00004,2025-12-02_13-18-43,31.018272638320923,2135.0069999694824,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,2135.0069999694824,53
0.8573,0.68238,0.78131,0.46347,0.00841,3.05066,1.15792,54,1764652753,,False,54,476b5_00004,2025-12-02_13-19-13,30.56348204612732,2165.5704820156097,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,2165.5704820156097,54
0.81081,0.66237,0.75568,0.45791,0.00821,3.23809,1.14305,55,1764652784,,False,55,476b5_00004,2025-12-02_13-19-44,30.864174604415894,2196.4346566200256,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,2196.4346566200256,55
0.81522,0.64271,0.73597,0.45846,0.0079,3.67793,1.11725,56,1764652815,,False,56,476b5_00004,2025-12-02_13-20-15,30.962491273880005,2227.3971478939056,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,2227.3971478939056,56
0.84052,0.6947,0.78175,0.48332,0.00772,2.77152,1.09653,57,1764652846,,False,57,476b5_00004,2025-12-02_13-20-46,30.829980611801147,2258.227128505707,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,2258.227128505707,57
0.83443,0.69293,0.78294,0.47676,0.00824,3.06287,1.13342,58,1764652877,,False,58,476b5_00004,2025-12-02_13-21-17,31.06456422805786,2289.2916927337646,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,2289.2916927337646,58
0.82249,0.66015,0.76228,0.47858,0.00743,3.04093,1.08146,59,1764652908,,False,59,476b5_00004,2025-12-02_13-21-48,30.914769411087036,2320.2064621448517,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,2320.2064621448517,59
0.84046,0.68596,0.76678,0.45486,0.00849,3.03277,1.13307,60,1764652939,,True,60,476b5_00004,2025-12-02_13-22-19,31.08110284805298,2351.2875649929047,21138,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,2351.2875649929047,60
