metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8009,0.64973,0.74288,0.41001,0.01718,5.99052,1.2138,21,1764662229,,False,21,476b5_00015,2025-12-02_15-57-09,31.048551082611084,790.2625427246094,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,790.2625427246094,21
0.82911,0.66747,0.75595,0.42226,0.01691,5.77652,1.20673,22,1764662260,,False,22,476b5_00015,2025-12-02_15-57-40,31.05167031288147,821.3142130374908,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,821.3142130374908,22
0.78281,0.65242,0.73014,0.39178,0.0177,6.13071,1.23418,23,1764662291,,False,23,476b5_00015,2025-12-02_15-58-11,31.18865203857422,852.5028650760651,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,852.5028650760651,23
0.84447,0.67686,0.76887,0.42431,0.01748,5.91257,1.21665,24,1764662322,,False,24,476b5_00015,2025-12-02_15-58-42,30.94090247154236,883.4437675476074,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,883.4437675476074,24
0.80833,0.6699,0.75998,0.4457,0.01553,5.92125,1.1572,25,1764662354,,False,25,476b5_00015,2025-12-02_15-59-14,31.416528940200806,914.8602964878082,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,914.8602964878082,25
0.85385,0.64208,0.75159,0.44139,0.0161,6.5367,1.17449,26,1764662385,,False,26,476b5_00015,2025-12-02_15-59-45,31.553739547729492,946.4140360355377,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,946.4140360355377,26
0.79867,0.6301,0.72301,0.37822,0.01807,7.85586,1.2578,27,1764662417,,False,27,476b5_00015,2025-12-02_16-00-17,31.255920886993408,977.6699569225311,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,977.6699569225311,27
0.79488,0.67719,0.75605,0.41928,0.0169,6.21513,1.23431,28,1764662448,,False,28,476b5_00015,2025-12-02_16-00-48,31.285146474838257,1008.9551033973694,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1008.9551033973694,28
0.81543,0.67766,0.76275,0.4346,0.01612,6.29793,1.18834,29,1764662479,,False,29,476b5_00015,2025-12-02_16-01-19,31.079354763031006,1040.0344581604004,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1040.0344581604004,29
0.83597,0.6699,0.77638,0.43179,0.01722,6.00034,1.21454,30,1764662510,,False,30,476b5_00015,2025-12-02_16-01-50,31.287487745285034,1071.3219459056854,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1071.3219459056854,30
0.83829,0.66552,0.75346,0.41745,0.01714,6.29512,1.20632,31,1764662541,,False,31,476b5_00015,2025-12-02_16-02-21,31.11375880241394,1102.4357047080994,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1102.4357047080994,31
0.83354,0.66877,0.76383,0.43047,0.01685,6.63432,1.19614,32,1764662573,,False,32,476b5_00015,2025-12-02_16-02-53,31.21829319000244,1133.6539978981018,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1133.6539978981018,32
0.82602,0.66047,0.75305,0.41366,0.01724,6.34022,1.22,33,1764662604,,False,33,476b5_00015,2025-12-02_16-03-24,31.31321883201599,1164.9672167301178,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1164.9672167301178,33
0.84586,0.68709,0.78311,0.43052,0.01711,5.66713,1.20679,34,1764662635,,False,34,476b5_00015,2025-12-02_16-03-55,31.14180850982666,1196.1090252399445,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1196.1090252399445,34
0.86581,0.6627,0.76389,0.42081,0.01699,6.53012,1.21337,35,1764662667,,False,35,476b5_00015,2025-12-02_16-04-27,31.685022592544556,1227.794047832489,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1227.794047832489,35
0.8538,0.69338,0.78615,0.44636,0.01643,5.40183,1.17351,36,1764662698,,False,36,476b5_00015,2025-12-02_16-04-58,31.103800773620605,1258.8978486061096,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1258.8978486061096,36
0.833,0.68627,0.77635,0.43267,0.01719,6.09917,1.20299,37,1764662729,,False,37,476b5_00015,2025-12-02_16-05-29,30.741536855697632,1289.6393854618073,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1289.6393854618073,37
0.84123,0.67398,0.77471,0.42396,0.01765,6.29378,1.22257,38,1764662760,,False,38,476b5_00015,2025-12-02_16-06-00,31.21861171722412,1320.8579971790314,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1320.8579971790314,38
0.84193,0.68262,0.78364,0.43313,0.01774,6.19812,1.23135,39,1764662791,,False,39,476b5_00015,2025-12-02_16-06-31,30.704369068145752,1351.5623662471771,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1351.5623662471771,39
0.83255,0.68741,0.78242,0.4615,0.01575,5.78179,1.14806,40,1764662822,,False,40,476b5_00015,2025-12-02_16-07-02,30.960994243621826,1382.523360490799,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1382.523360490799,40
0.84199,0.655,0.75621,0.44942,0.01582,6.69237,1.1693,41,1764662852,,False,41,476b5_00015,2025-12-02_16-07-32,30.786417961120605,1413.3097784519196,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1413.3097784519196,41
0.84401,0.69785,0.78594,0.44739,0.0163,5.77228,1.17884,42,1764662884,,False,42,476b5_00015,2025-12-02_16-08-04,31.267209768295288,1444.5769882202148,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1444.5769882202148,42
0.84888,0.68041,0.77937,0.45727,0.01615,6.18057,1.16948,43,1764662915,,False,43,476b5_00015,2025-12-02_16-08-35,31.220707893371582,1475.7976961135864,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1475.7976961135864,43
0.82236,0.63764,0.74884,0.44494,0.01542,6.49296,1.15163,44,1764662946,,False,44,476b5_00015,2025-12-02_16-09-06,31.499132871627808,1507.2968289852142,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1507.2968289852142,44
0.86102,0.67998,0.78045,0.44722,0.01646,5.8867,1.17782,45,1764662977,,False,45,476b5_00015,2025-12-02_16-09-37,30.947784900665283,1538.2446138858795,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1538.2446138858795,45
0.8422,0.69211,0.78613,0.46269,0.01601,5.91985,1.1596,46,1764663008,,False,46,476b5_00015,2025-12-02_16-10-08,30.8209810256958,1569.0655949115753,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1569.0655949115753,46
0.84415,0.69832,0.79198,0.46279,0.0159,5.77442,1.15824,47,1764663039,,False,47,476b5_00015,2025-12-02_16-10-39,31.241942644119263,1600.3075375556946,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1600.3075375556946,47
0.84649,0.6933,0.78496,0.45925,0.01579,6.04473,1.15433,48,1764663071,,False,48,476b5_00015,2025-12-02_16-11-11,31.297260522842407,1631.604798078537,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1631.604798078537,48
0.85974,0.67863,0.77203,0.43483,0.01637,6.36757,1.1726,49,1764663102,,False,49,476b5_00015,2025-12-02_16-11-42,30.987003326416016,1662.591801404953,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1662.591801404953,49
0.85959,0.68269,0.78179,0.44848,0.01654,5.95127,1.17908,50,1764663133,,False,50,476b5_00015,2025-12-02_16-12-13,31.081450700759888,1693.673252105713,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1693.673252105713,50
0.84684,0.67946,0.77616,0.45146,0.01607,6.18044,1.16614,51,1764663165,,False,51,476b5_00015,2025-12-02_16-12-45,31.74279808998108,1725.416050195694,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1725.416050195694,51
0.8557,0.68573,0.78212,0.44056,0.01709,6.18347,1.19202,52,1764663195,,False,52,476b5_00015,2025-12-02_16-13-15,30.49187970161438,1755.9079298973083,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1755.9079298973083,52
0.83008,0.67265,0.77175,0.42556,0.0174,6.40455,1.20771,53,1764663225,,False,53,476b5_00015,2025-12-02_16-13-45,30.315640926361084,1786.2235708236694,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1786.2235708236694,53
0.84176,0.67323,0.76424,0.45081,0.01638,6.87998,1.16976,54,1764663256,,False,54,476b5_00015,2025-12-02_16-14-16,30.229415893554688,1816.4529867172241,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1816.4529867172241,54
0.85355,0.66174,0.7584,0.43685,0.01691,7.0241,1.19082,55,1764663286,,False,55,476b5_00015,2025-12-02_16-14-46,30.18623399734497,1846.639220714569,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1846.639220714569,55
0.83125,0.65987,0.74719,0.42862,0.01705,7.34873,1.19354,56,1764663317,,False,56,476b5_00015,2025-12-02_16-15-17,30.800731897354126,1877.4399526119232,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1877.4399526119232,56
0.85334,0.6844,0.77878,0.45675,0.01621,6.25181,1.16398,57,1764663347,,False,57,476b5_00015,2025-12-02_16-15-47,30.43346643447876,1907.873419046402,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1907.873419046402,57
0.86639,0.66568,0.75861,0.44244,0.01649,7.19722,1.18049,58,1764663377,,False,58,476b5_00015,2025-12-02_16-16-17,30.221896171569824,1938.0953152179718,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1938.0953152179718,58
0.84065,0.67428,0.76346,0.43887,0.01673,6.968,1.17293,59,1764663407,,False,59,476b5_00015,2025-12-02_16-16-47,30.051729917526245,1968.147045135498,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1968.147045135498,59
0.85263,0.67641,0.76831,0.46054,0.01551,6.29181,1.14478,60,1764663438,,True,60,476b5_00015,2025-12-02_16-17-18,30.509451150894165,1998.6564962863922,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1998.6564962863922,60
